sentPcktSize1,sentPcktSize2,sentPcktSize3,sentPcktSize4,sentPcktSize5,sentPcktSize6,sentPcktSize7,sentPcktSize8,sentPcktSize9,sentPcktSize10,rcvdPcktSize1,rcvdPcktSize2,rcvdPcktSize3,rcvdPcktSize4,rcvdPcktSize5,rcvdPcktSize6,rcvdPcktSize7,rcvdPcktSize8,rcvdPcktSize9,rcvdPcktSize10,label,sentInterPcktDelay1,sentInterPcktDelay2,sentInterPcktDelay3,sentInterPcktDelay4,sentInterPcktDelay5,sentInterPcktDelay6,sentInterPcktDelay7,sentInterPcktDelay8,sentInterPcktDelay9,rcvdInterPcktDelay1,rcvdInterPcktDelay2,rcvdInterPcktDelay3,rcvdInterPcktDelay4,rcvdInterPcktDelay5,rcvdInterPcktDelay6,rcvdInterPcktDelay7,rcvdInterPcktDelay8,rcvdInterPcktDelay9
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.12100005149841307,54.06299996376038,0.07599997520446777,54.11800003051758,0.1140000820159912,54.06000018119812,0.10399985313415527,54.063999891281135,0.0410001277923584,54.18400001525879,54.194000005722046,54.17400026321411,54.16699981689453,54.16300010681152,54.16699981689453,54.18800020217896,54.186999797821045,54.20300030708313
398,190,558,760,174,558,174,1460,156,174,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.012000083923339844,0.09299993515014647,0.008999824523925781,0.032000064849853516,0.02200031280517578,0.10599970817565918,0.039999961853027344,0.0,0.035000085830688484,0.011999845504760742,0.0930001735687256,0.009999990463256836,0.031000137329101562,0.021999835968017575,0.10599994659423828,0.04000020027160645,0.034999847412109375,0.021000146865844727
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.3989999294281015,5.01200008392334,5.015999794006348,5.01200008392334,5.012000322341919,5.0169997215271,5.011000156402588,5.01200008392334,5.015999794006348,4.386000156402588,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.026000022888183597,235.84800028800964,0.02599954605102539,235.85000014305115,0.02300024032592773,600.0,600.0,600.0,600.0,235.875,235.875,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.07599997520446777,54.109999895095825,0.14499998092651367,54.011000156402595,0.09799981117248537,54.05600023269653,0.08299970626831055,54.10700011253357,0.1269998550415039,54.18700003623962,54.15699982643128,54.15300035476685,54.18999981880188,54.20900011062622,54.16799974441528,54.1560001373291,54.136000156402595,54.2099997997284
174,734,760,174,872,174,398,904,174,526,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0709998607635498,0.018000364303588867,0.07599973678588867,0.024000167846679688,0.01399993896484375,0.09600019454956056,0.009999990463256836,0.02899980545043945,0.02500009536743164,0.0710000991821289,0.017999887466430664,0.07599997520446777,0.023999929428100586,0.01399993896484375,0.09600019454956056,0.009999990463256836,0.029000043869018555,0.02499985694885254
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.9089999198913574,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000270843506,5.011999607086182,5.012000322341919,5.016000032424927,0.8919999599456787,5.016000032424927,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.14800024032592773,54.02799987792969,0.07899999618530272,54.123000144958496,0.11599993705749513,54.05800008773804,0.07499980926513672,54.136000156402595,0.1010000705718994,54.17699980735779,54.2020001411438,54.1729998588562,54.2110002040863,54.16899991035461,54.14499998092651,54.19200015068054,54.1949999332428,54.14600014686585
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02299976348876953,235.8470001220703,0.020999670028686523,235.8580002784729,0.021000146865844727,600.0,600.0,600.0,600.0,235.86800026893616,235.8789999485016,600.0,600.0,600.0,600.0,600.0,600.0,600.0
52,52,52,52,52,52,52,52,52,52,574,824,174,462,398,174,526,824,174,606,nest-security-camera,0.08500003814697266,0.011999845504760742,0.0409998893737793,0.049000024795532234,0.009999990463256836,0.008999824523925781,0.09600019454956056,0.019999980926513672,0.01900005340576172,0.012000083923339844,0.0409998893737793,0.04900026321411133,0.009999990463256836,0.008999824523925781,0.09500002861022948,0.021000146865844727,0.018999814987182617,0.019999980926513672
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.43999981880188,5.016000270843506,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.012999773025513,5.015000104904175,5.01200008392334,2.426999807357788,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06700015068054199,54.122000217437744,0.11399984359741212,54.07600021362305,0.055999755859375,54.11300015449524,0.35699987411499023,53.800999879837036,0.1010000705718994,54.18900012969971,54.188999891281135,54.45500016212464,53.872999668121345,54.19000005722046,54.186000108718865,54.1560001373291,54.17799973487854,54.200000047683716
526,920,174,462,398,174,398,888,174,574,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.016000032424926758,0.07599997520446777,0.012000322341918944,0.01699972152709961,0.013000249862670898,0.09199976921081544,0.018000125885009766,0.023999929428100586,0.021999835968017575,0.016000032424926758,0.07699966430664062,0.01100015640258789,0.018000125885009766,0.011999845504760742,0.09399986267089844,0.017000198364257812,0.023999929428100586,0.021000146865844727
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.0279998779296875,235.85400009155273,0.023999929428100586,235.85000014305115,0.023999929428100586,600.0,600.0,600.0,600.0,235.88199996948242,235.87400007247925,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.941999912261963,5.013000249862671,5.014999866485597,5.013999938964844,5.011999845504762,5.014000177383423,5.0179998874664316,5.013000011444092,5.010999917984009,3.928000211715698,5.011999845504762,5.016000032424927,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.020000219345093,5.01099967956543
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.12899994850158691,54.06200003623962,0.07699990272521973,54.10400009155274,0.12899994850158691,54.05900001525879,0.07500004768371582,54.13599991798401,0.0989999771118164,54.19099998474121,54.180999994277954,54.18799996376038,54.210999965667725,54.17400002479553,54.16400003433228,54.18499994277954,54.16800022125244,54.155999660491936
318,792,174,398,648,318,776,174,542,610,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.013000249862670898,0.04199981689453125,0.043000221252441406,0.019999980926513672,0.0989999771118164,0.02299976348876953,0.01900005340576172,0.019999980926513672,0.048000097274780266,0.013000011444091795,0.04200005531311035,0.0429997444152832,0.019999980926513672,0.0989999771118164,0.02400040626525879,0.017999887466430664,0.019999980926513672,0.04799985885620117
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.85000014305115,0.020999908447265625,235.85199999809262,0.023000001907348636,600.0,600.0,600.0,600.0,235.8710000514984,235.8719999790192,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.4259998798370361,5.013999938964844,5.013000249862671,5.011000156402588,5.015999794006348,5.01200008392334,5.012999773025513,5.017000198364258,5.01200008392334,0.4110000133514404,5.016000032424927,5.011999845504762,5.013000249862671,5.014999866485597,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762
776,174,510,536,366,888,174,510,520,366,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.04200005531311035,0.04699969291687012,0.016000032424926758,0.10200023651123047,0.017999887466430664,0.02200007438659668,0.08699989318847656,0.008999824523925781,0.043000221252441406,0.04299998283386231,0.04700016975402832,0.014999866485595703,0.10199975967407228,0.01900005340576172,0.020999908447265625,0.08700013160705566,0.009999990463256836,0.04199981689453125
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.04500007629394531,54.10899996757507,0.12800002098083496,54.05900001525879,0.07500004768371582,54.111000061035156,0.12799978256225586,54.069000005722046,0.08700013160705566,54.154000043869026,54.186999797821045,54.186000108718865,54.19799995422363,54.15200018882752,54.18700003623962,54.16699981689453,54.17499995231629,54.19100022315979
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.9190001487731931,5.011999845504762,5.013999938964844,5.013000249862671,5.016000032424927,5.01099967956543,5.01200008392334,5.016000032424927,5.011999845504762,1.9039998054504397,5.012000322341919,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.0279998779296875,235.85600018501282,0.019999980926513672,235.84800028800964,0.019999980926513672,600.0,600.0,600.0,600.0,235.88299989700317,235.86800026893616,600.0,600.0,600.0,600.0,600.0,600.0,600.0
52,52,52,52,52,52,52,52,52,52,856,174,494,398,174,366,856,190,478,398,nest-security-camera,0.01900005340576172,0.018000125885009766,0.021999835968017575,0.02200007438659668,0.026999711990356445,0.06400036811828612,0.019999980926513672,0.04999995231628418,0.017999887466430664,0.017999887466430664,0.02200007438659668,0.021999835968017575,0.02700018882751465,0.06299996376037598,0.019999980926513672,0.05099987983703613,0.017999887466430664,0.020000219345092773
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.07000017166137695,54.13599991798401,0.1140000820159912,54.0629997253418,0.0540003776550293,54.11099982261658,0.14700007438659668,54.007999897003174,0.10199999809265137,54.20700001716614,54.17699980735779,54.164000272750854,54.15499997138977,54.17300009727478,54.17799973487854,54.20300030708313,54.19599986076355,54.15500020980835
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.4049999713897705,5.012000322341919,5.013999938964844,5.012999773025513,5.014000177383423,5.013000011444092,5.012999773025513,5.01200008392334,5.016000032424927,3.3919999599456787,5.01200008392334,5.011000156402588,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999670028686523,235.8470001220703,0.0279998779296875,235.84800028800964,0.021000146865844727,600.0,600.0,600.0,600.0,235.867999792099,235.875,600.0,600.0,600.0,600.0,600.0,600.0,600.0
174,654,536,542,888,174,510,398,142,174,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.02200007438659668,0.0429997444152832,0.07899999618530272,0.021000146865844727,0.037000179290771484,0.019999980926513672,0.021999835968017575,0.048999786376953125,0.009000301361083984,0.021999835968017575,0.043000221252441406,0.07899999618530272,0.020999908447265625,0.03699994087219238,0.02300024032592773,0.018999814987182617,0.049000024795532234,0.008999824523925781
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.13499999046325686,54.056999683380134,0.10400032997131348,54.0550000667572,0.048999786376953125,54.132999897003174,0.10300016403198242,54.06099987030029,0.10599994659423828,54.19099998474121,54.16000008583069,54.188999891281135,54.16000008583069,54.16899991035461,54.15299987792969,54.15499997138977,54.21000003814697,54.18400025367737
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.09599995613098143,4.920000076293945,5.01200008392334,5.011999845504762,5.015000104904175,5.01200008392334,5.011999845504762,5.016000032424927,5.016000032424927,0.08299970626831055,4.932000160217285,5.013000011444092,5.016000032424927,5.010999917984009,5.01200008392334,5.015000104904175,5.013999938964844,5.015000104904175
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.8550000190735,0.021000146865844727,235.84599995613098,0.021000146865844727,600.0,600.0,600.0,600.0,235.87599968910217,235.86800003051758,600.0,600.0,600.0,600.0,600.0,600.0,600.0
190,840,174,398,824,174,446,488,174,478,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.02500009536743164,0.014999866485595703,0.09200000762939453,0.012000083923339844,0.03099989891052246,0.020000219345092773,0.043999910354614265,0.019999980926513672,0.057999849319458015,0.02499985694885254,0.015000104904174803,0.0930001735687256,0.011999845504760742,0.029999971389770508,0.020999908447265625,0.04299998283386231,0.019999980926513672,0.05800032615661621
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.4130001068115234,5.01200008392334,5.014999866485597,5.013000011444092,5.01200008392334,5.014999866485597,5.013000011444092,5.012999773025513,5.016000032424927,1.4000000953674316,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.015000104904175
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.08799982070922853,54.05999994277954,0.04500007629394531,54.136000156402595,0.13100004196166992,54.05199980735779,0.051000118255615234,54.09999990463257,0.039999961853027344,54.146999835968025,54.182000160217285,54.18299984931946,54.151000022888184,54.147000074386604,54.15699982643128,0.2940003871917725,53.907999753952026,54.20100021362305
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.84400010108948,0.026000022888183597,235.8420000076294,0.020999908447265625,600.0,600.0,600.0,600.0,235.86500000953674,235.86700010299683,600.0,600.0,600.0,600.0,600.0,600.0,600.0
792,174,398,760,174,622,520,318,808,174,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.013000249862670898,0.09599995613098143,0.009000062942504883,0.034999847412109375,0.017999887466430664,0.043000221252441406,0.0989999771118164,0.012999773025512695,0.02300024032592773,0.012999773025512695,0.09600019454956056,0.008999824523925781,0.035000085830688484,0.01900029182434082,0.04199981689453125,0.0989997386932373,0.013000249862670898,0.023000001907348636
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.8960001468658447,5.013999938964844,5.015000104904175,5.008999824523926,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.011000156402588,2.88100004196167,5.0159995555877686,5.012000322341919,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.13700008392333984,54.03399991989136,0.07599997520446777,53.63800001144409,0.08800005912780763,54.05900001525879,0.09200000762939453,54.06299996376038,0.049000024795532234,54.17000007629394,53.713000059127815,54.14800000190735,54.15499997138977,54.1800000667572,54.182000160217285,54.186999797821045,54.16499996185303,54.15999984741211
520,462,872,174,510,398,174,142,462,808,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.059999942779541016,0.021000146865844727,0.048999786376953125,0.023000001907348636,0.01699995994567871,0.01900005340576172,0.032000064849853516,0.05399990081787109,0.009000062942504883,0.059000253677368164,0.021999835968017575,0.048000097274780266,0.02299976348876953,0.017999887466430664,0.018000364303588867,0.031999826431274414,0.0540001392364502,0.009999990463256836
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.019999980926513672,235.85400009155273,0.020999908447265625,235.84500002861026,0.021000146865844727,600.0,600.0,600.0,600.0,235.875,235.86500000953674,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.40399980545044,5.015000104904175,5.012999773025513,5.011000156402588,5.016000032424927,5.01200008392334,5.010999917984009,5.016000032424927,5.013000249862671,4.389999866485597,5.016000032424927,5.012000322341919,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.07899999618530272,54.1159999370575,0.15600013732910156,54.01999998092651,0.09800004959106444,54.06299996376038,0.048000097274780266,54.13199996948242,0.10400009155273438,54.194000005722046,54.17700004577637,54.16000008583069,54.1800000667572,54.18599987030029,54.157999992370605,54.16400003433228,53.70900011062622,54.18199992179871
350,792,174,430,398,264,334,776,174,366,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.010999679565429688,0.03300023078918457,0.019999980926513672,0.04799985885620117,0.01600027084350586,0.04999995231628418,0.01699995994567871,0.04699993133544922,0.02200007438659668,0.012000083923339844,0.031999826431274414,0.020999908447265625,0.04700016975402832,0.016000032424926758,0.04999995231628418,0.01699995994567871,0.04700016975402832,0.031999826431274414
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.869999885559082,5.01200008392334,5.012000322341919,5.0169997215271,5.01200008392334,5.011999845504762,5.015000104904175,5.013000011444092,5.011999845504762,0.8579998016357422,5.01200008392334,5.011000156402588,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.85199999809262,0.03399991989135742,235.8399999141693,0.021000146865844727,600.0,600.0,600.0,600.0,235.8719997406006,235.875,600.0,600.0,600.0,600.0,600.0,600.0,600.0
